Method,Family,Seed,Profile,Scope,K,Evidence,SelectedN,HitN,HitRate,PoolHitRate,FoldEnrichment
mutation,mutation,,static,global_then_filter,50,PostHocNonMutationStrongHit,34,0,0.0,0.0,
mutation,mutation,,static,global_then_filter,100,IndependentAnyHit,77,41,0.5324675324675324,0.1756924348904506,3.0306799083269667
mutation,mutation,,static,global_then_filter,100,IndependentStrongHit,77,3,0.03896103896103896,0.0062009094667217855,6.283116883116883
mutation,mutation,,static,global_then_filter,100,FrozenLiteratureHoldout,77,0,0.0,0.0033071517155849523,0.0
mutation,mutation,,static,global_then_filter,100,CPTACRecurrence,77,35,0.45454545454545453,0.11988424968995452,3.79153605015674
mutation,mutation,,static,global_then_filter,100,CPTACProteinSupport,77,9,0.11688311688311688,0.049607275733774284,2.3561688311688314
mutation,mutation,,static,global_then_filter,100,DepMapCCRCCDependency,77,6,0.07792207792207792,0.12939231087226127,0.6022156756981037
mutation,mutation,,static,global_then_filter,100,DepMapCCRCCSelective,77,0,0.0,0.009094667217858619,0.0
mutation,mutation,,static,global_then_filter,100,PostHocNonMutationAnyHit,77,9,0.11688311688311688,0.06200909466721786,1.884935064935065
mutation,mutation,,static,global_then_filter,100,PostHocNonMutationStrongHit,77,0,0.0,0.0,
mutation,mutation,,static,global_then_filter,150,IndependentAnyHit,123,56,0.45528455284552843,0.1756924348904506,2.5913725490196073
mutation,mutation,,static,global_then_filter,150,IndependentStrongHit,123,3,0.024390243902439025,0.0062009094667217855,3.9333333333333336
mutation,mutation,,static,global_then_filter,150,FrozenLiteratureHoldout,123,0,0.0,0.0033071517155849523,0.0
mutation,mutation,,static,global_then_filter,150,CPTACRecurrence,123,48,0.3902439024390244,0.11988424968995452,3.2551724137931037
mutation,mutation,,static,global_then_filter,150,CPTACProteinSupport,123,11,0.08943089430894309,0.049607275733774284,1.8027777777777778
mutation,mutation,,static,global_then_filter,150,DepMapCCRCCDependency,123,10,0.08130081300813008,0.12939231087226127,0.6283280085197017
mutation,mutation,,static,global_then_filter,150,DepMapCCRCCSelective,123,0,0.0,0.009094667217858619,0.0
mutation,mutation,,static,global_then_filter,150,PostHocNonMutationAnyHit,123,11,0.08943089430894309,0.06200909466721786,1.4422222222222223
mutation,mutation,,static,global_then_filter,150,PostHocNonMutationStrongHit,123,0,0.0,0.0,
PPI_degree,PPI_degree,,static,candidate_pool,50,IndependentAnyHit,50,10,0.2,0.1756924348904506,1.1383529411764706
PPI_degree,PPI_degree,,static,candidate_pool,50,IndependentStrongHit,50,1,0.02,0.0062009094667217855,3.225333333333334
PPI_degree,PPI_degree,,static,candidate_pool,50,FrozenLiteratureHoldout,50,4,0.08,0.0033071517155849523,24.19
PPI_degree,PPI_degree,,static,candidate_pool,50,CPTACRecurrence,50,5,0.1,0.11988424968995452,0.8341379310344829
PPI_degree,PPI_degree,,static,candidate_pool,50,CPTACProteinSupport,50,1,0.02,0.049607275733774284,0.40316666666666673
PPI_degree,PPI_degree,,static,candidate_pool,50,DepMapCCRCCDependency,50,5,0.1,0.12939231087226127,0.7728434504792332
PPI_degree,PPI_degree,,static,candidate_pool,50,DepMapCCRCCSelective,50,1,0.02,0.009094667217858619,2.199090909090909
PPI_degree,PPI_degree,,static,candidate_pool,50,PostHocNonMutationAnyHit,50,6,0.12,0.06200909466721786,1.9352
PPI_degree,PPI_degree,,static,candidate_pool,50,PostHocNonMutationStrongHit,50,0,0.0,0.0,
PPI_degree,PPI_degree,,static,candidate_pool,100,IndependentAnyHit,100,18,0.18,0.1756924348904506,1.0245176470588235
PPI_degree,PPI_degree,,static,candidate_pool,100,IndependentStrongHit,100,2,0.02,0.0062009094667217855,3.225333333333334
PPI_degree,PPI_degree,,static,candidate_pool,100,FrozenLiteratureHoldout,100,5,0.05,0.0033071517155849523,15.118750000000002
PPI_degree,PPI_degree,,static,candidate_pool,100,CPTACRecurrence,100,12,0.12,0.11988424968995452,1.0009655172413794
PPI_degree,PPI_degree,,static,candidate_pool,100,CPTACProteinSupport,100,2,0.02,0.049607275733774284,0.40316666666666673
PPI_degree,PPI_degree,,static,candidate_pool,100,DepMapCCRCCDependency,100,12,0.12,0.12939231087226127,0.9274121405750798
PPI_degree,PPI_degree,,static,candidate_pool,100,DepMapCCRCCSelective,100,1,0.01,0.009094667217858619,1.0995454545454546
PPI_degree,PPI_degree,,static,candidate_pool,100,PostHocNonMutationAnyHit,100,8,0.08,0.06200909466721786,1.2901333333333334
PPI_degree,PPI_degree,,static,candidate_pool,100,PostHocNonMutationStrongHit,100,0,0.0,0.0,
PPI_degree,PPI_degree,,static,candidate_pool,150,IndependentAnyHit,150,28,0.18666666666666668,0.1756924348904506,1.0624627450980393
PPI_degree,PPI_degree,,static,candidate_pool,150,IndependentStrongHit,150,3,0.02,0.0062009094667217855,3.225333333333334
PPI_degree,PPI_degree,,static,candidate_pool,150,FrozenLiteratureHoldout,150,5,0.03333333333333333,0.0033071517155849523,10.079166666666667
PPI_degree,PPI_degree,,static,candidate_pool,150,CPTACRecurrence,150,17,0.11333333333333333,0.11988424968995452,0.9453563218390805
PPI_degree,PPI_degree,,static,candidate_pool,150,CPTACProteinSupport,150,5,0.03333333333333333,0.049607275733774284,0.6719444444444445
PPI_degree,PPI_degree,,static,candidate_pool,150,DepMapCCRCCDependency,150,25,0.16666666666666666,0.12939231087226127,1.2880724174653886
PPI_degree,PPI_degree,,static,candidate_pool,150,DepMapCCRCCSelective,150,4,0.02666666666666667,0.009094667217858619,2.9321212121212126
PPI_degree,PPI_degree,,static,candidate_pool,150,PostHocNonMutationAnyHit,150,14,0.09333333333333334,0.06200909466721786,1.5051555555555556
PPI_degree,PPI_degree,,static,candidate_pool,150,PostHocNonMutationStrongHit,150,0,0.0,0.0,
PPI_degree,PPI_degree,,static,global_then_filter,50,IndependentAnyHit,12,3,0.25,0.1756924348904506,1.4229411764705882
PPI_degree,PPI_degree,,static,global_then_filter,50,IndependentStrongHit,12,1,0.08333333333333333,0.0062009094667217855,13.438888888888888
PPI_degree,PPI_degree,,static,global_then_filter,50,FrozenLiteratureHoldout,12,3,0.25,0.0033071517155849523,75.59375
PPI_degree,PPI_degree,,static,global_then_filter,50,CPTACRecurrence,12,1,0.08333333333333333,0.11988424968995452,0.6951149425287356
PPI_degree,PPI_degree,,static,global_then_filter,50,CPTACProteinSupport,12,0,0.0,0.049607275733774284,0.0
PPI_degree,PPI_degree,,static,global_then_filter,50,DepMapCCRCCDependency,12,1,0.08333333333333333,0.12939231087226127,0.6440362087326943
PPI_degree,PPI_degree,,static,global_then_filter,50,DepMapCCRCCSelective,12,0,0.0,0.009094667217858619,0.0
PPI_degree,PPI_degree,,static,global_then_filter,50,PostHocNonMutationAnyHit,12,3,0.25,0.06200909466721786,4.031666666666666
PPI_degree,PPI_degree,,static,global_then_filter,50,PostHocNonMutationStrongHit,12,0,0.0,0.0,
PPI_degree,PPI_degree,,static,global_then_filter,100,IndependentAnyHit,28,6,0.21428571428571427,0.1756924348904506,1.2196638655462184
PPI_degree,PPI_degree,,static,global_then_filter,100,IndependentStrongHit,28,1,0.03571428571428571,0.0062009094667217855,5.7595238095238095
PPI_degree,PPI_degree,,static,global_then_filter,100,FrozenLiteratureHoldout,28,4,0.14285714285714285,0.0033071517155849523,43.19642857142857
PPI_degree,PPI_degree,,static,global_then_filter,100,CPTACRecurrence,28,2,0.07142857142857142,0.11988424968995452,0.5958128078817734
PPI_degree,PPI_degree,,static,global_then_filter,100,CPTACProteinSupport,28,0,0.0,0.049607275733774284,0.0
PPI_degree,PPI_degree,,static,global_then_filter,100,DepMapCCRCCDependency,28,4,0.14285714285714285,0.12939231087226127,1.1040620721131902
PPI_degree,PPI_degree,,static,global_then_filter,100,DepMapCCRCCSelective,28,1,0.03571428571428571,0.009094667217858619,3.926948051948052
PPI_degree,PPI_degree,,static,global_then_filter,100,PostHocNonMutationAnyHit,28,5,0.17857142857142858,0.06200909466721786,2.8797619047619047
PPI_degree,PPI_degree,,static,global_then_filter,100,PostHocNonMutationStrongHit,28,0,0.0,0.0,
PPI_degree,PPI_degree,,static,global_then_filter,150,IndependentAnyHit,42,9,0.21428571428571427,0.1756924348904506,1.2196638655462184
PPI_degree,PPI_degree,,static,global_then_filter,150,IndependentStrongHit,42,1,0.023809523809523808,0.0062009094667217855,3.83968253968254
PPI_degree,PPI_degree,,static,global_then_filter,150,FrozenLiteratureHoldout,42,4,0.09523809523809523,0.0033071517155849523,28.797619047619047
PPI_degree,PPI_degree,,static,global_then_filter,150,CPTACRecurrence,42,4,0.09523809523809523,0.11988424968995452,0.7944170771756979
PPI_degree,PPI_degree,,static,global_then_filter,150,CPTACProteinSupport,42,1,0.023809523809523808,0.049607275733774284,0.4799603174603175
PPI_degree,PPI_degree,,static,global_then_filter,150,DepMapCCRCCDependency,42,5,0.11904761904761904,0.12939231087226127,0.9200517267609918
PPI_degree,PPI_degree,,static,global_then_filter,150,DepMapCCRCCSelective,42,1,0.023809523809523808,0.009094667217858619,2.617965367965368
PPI_degree,PPI_degree,,static,global_then_filter,150,PostHocNonMutationAnyHit,42,6,0.14285714285714285,0.06200909466721786,2.3038095238095235
PPI_degree,PPI_degree,,static,global_then_filter,150,PostHocNonMutationStrongHit,42,0,0.0,0.0,
GRN_degree,GRN_degree,,static,candidate_pool,50,IndependentAnyHit,50,15,0.3,0.1756924348904506,1.7075294117647057
GRN_degree,GRN_degree,,static,candidate_pool,50,IndependentStrongHit,50,1,0.02,0.0062009094667217855,3.225333333333334
GRN_degree,GRN_degree,,static,candidate_pool,50,FrozenLiteratureHoldout,50,3,0.06,0.0033071517155849523,18.1425
GRN_degree,GRN_degree,,static,candidate_pool,50,CPTACRecurrence,50,12,0.24,0.11988424968995452,2.0019310344827588
GRN_degree,GRN_degree,,static,candidate_pool,50,CPTACProteinSupport,50,1,0.02,0.049607275733774284,0.40316666666666673
GRN_degree,GRN_degree,,static,candidate_pool,50,DepMapCCRCCDependency,50,2,0.04,0.12939231087226127,0.3091373801916933
GRN_degree,GRN_degree,,static,candidate_pool,50,DepMapCCRCCSelective,50,0,0.0,0.009094667217858619,0.0
GRN_degree,GRN_degree,,static,candidate_pool,50,PostHocNonMutationAnyHit,50,4,0.08,0.06200909466721786,1.2901333333333334
GRN_degree,GRN_degree,,static,candidate_pool,50,PostHocNonMutationStrongHit,50,0,0.0,0.0,
GRN_degree,GRN_degree,,static,candidate_pool,100,IndependentAnyHit,100,29,0.29,0.1756924348904506,1.6506117647058822
GRN_degree,GRN_degree,,static,candidate_pool,100,IndependentStrongHit,100,1,0.01,0.0062009094667217855,1.612666666666667
GRN_degree,GRN_degree,,static,candidate_pool,100,FrozenLiteratureHoldout,100,3,0.03,0.0033071517155849523,9.07125
GRN_degree,GRN_degree,,static,candidate_pool,100,CPTACRecurrence,100,24,0.24,0.11988424968995452,2.0019310344827588
GRN_degree,GRN_degree,,static,candidate_pool,100,CPTACProteinSupport,100,2,0.02,0.049607275733774284,0.40316666666666673
GRN_degree,GRN_degree,,static,candidate_pool,100,DepMapCCRCCDependency,100,4,0.04,0.12939231087226127,0.3091373801916933
GRN_degree,GRN_degree,,static,candidate_pool,100,DepMapCCRCCSelective,100,1,0.01,0.009094667217858619,1.0995454545454546
GRN_degree,GRN_degree,,static,candidate_pool,100,PostHocNonMutationAnyHit,100,6,0.06,0.06200909466721786,0.9676
GRN_degree,GRN_degree,,static,candidate_pool,100,PostHocNonMutationStrongHit,100,0,0.0,0.0,
GRN_degree,GRN_degree,,static,candidate_pool,150,IndependentAnyHit,150,43,0.2866666666666667,0.1756924348904506,1.6316392156862745
GRN_degree,GRN_degree,,static,candidate_pool,150,IndependentStrongHit,150,2,0.013333333333333334,0.0062009094667217855,2.1502222222222227
GRN_degree,GRN_degree,,static,candidate_pool,150,FrozenLiteratureHoldout,150,5,0.03333333333333333,0.0033071517155849523,10.079166666666667
GRN_degree,GRN_degree,,static,candidate_pool,150,CPTACRecurrence,150,37,0.24666666666666667,0.11988424968995452,2.0575402298850576
GRN_degree,GRN_degree,,static,candidate_pool,150,CPTACProteinSupport,150,2,0.013333333333333334,0.049607275733774284,0.26877777777777784
GRN_degree,GRN_degree,,static,candidate_pool,150,DepMapCCRCCDependency,150,6,0.04,0.12939231087226127,0.3091373801916933
GRN_degree,GRN_degree,,static,candidate_pool,150,DepMapCCRCCSelective,150,1,0.006666666666666667,0.009094667217858619,0.7330303030303031
GRN_degree,GRN_degree,,static,candidate_pool,150,PostHocNonMutationAnyHit,150,8,0.05333333333333334,0.06200909466721786,0.8600888888888889
GRN_degree,GRN_degree,,static,candidate_pool,150,PostHocNonMutationStrongHit,150,0,0.0,0.0,
GRN_degree,GRN_degree,,static,global_then_filter,50,IndependentAnyHit,9,2,0.2222222222222222,0.1756924348904506,1.2648366013071894
GRN_degree,GRN_degree,,static,global_then_filter,50,IndependentStrongHit,9,1,0.1111111111111111,0.0062009094667217855,17.918518518518518
GRN_degree,GRN_degree,,static,global_then_filter,50,FrozenLiteratureHoldout,9,2,0.2222222222222222,0.0033071517155849523,67.19444444444444
GRN_degree,GRN_degree,,static,global_then_filter,50,CPTACRecurrence,9,1,0.1111111111111111,0.11988424968995452,0.9268199233716475
GRN_degree,GRN_degree,,static,global_then_filter,50,CPTACProteinSupport,9,0,0.0,0.049607275733774284,0.0
GRN_degree,GRN_degree,,static,global_then_filter,50,DepMapCCRCCDependency,9,0,0.0,0.12939231087226127,0.0
GRN_degree,GRN_degree,,static,global_then_filter,50,DepMapCCRCCSelective,9,0,0.0,0.009094667217858619,0.0
GRN_degree,GRN_degree,,static,global_then_filter,50,PostHocNonMutationAnyHit,9,2,0.2222222222222222,0.06200909466721786,3.5837037037037036
GRN_degree,GRN_degree,,static,global_then_filter,50,PostHocNonMutationStrongHit,9,0,0.0,0.0,
GRN_degree,GRN_degree,,static,global_then_filter,100,IndependentAnyHit,22,6,0.2727272727272727,0.1756924348904506,1.5522994652406414
GRN_degree,GRN_degree,,static,global_then_filter,100,IndependentStrongHit,22,1,0.045454545454545456,0.0062009094667217855,7.330303030303031
GRN_degree,GRN_degree,,static,global_then_filter,100,FrozenLiteratureHoldout,22,3,0.13636363636363635,0.0033071517155849523,41.23295454545455
GRN_degree,GRN_degree,,static,global_then_filter,100,CPTACRecurrence,22,3,0.13636363636363635,0.11988424968995452,1.1374608150470218
GRN_degree,GRN_degree,,static,global_then_filter,100,CPTACProteinSupport,22,1,0.045454545454545456,0.049607275733774284,0.9162878787878789
GRN_degree,GRN_degree,,static,global_then_filter,100,DepMapCCRCCDependency,22,1,0.045454545454545456,0.12939231087226127,0.35129247749056053
GRN_degree,GRN_degree,,static,global_then_filter,100,DepMapCCRCCSelective,22,0,0.0,0.009094667217858619,0.0
GRN_degree,GRN_degree,,static,global_then_filter,100,PostHocNonMutationAnyHit,22,4,0.18181818181818182,0.06200909466721786,2.932121212121212
GRN_degree,GRN_degree,,static,global_then_filter,100,PostHocNonMutationStrongHit,22,0,0.0,0.0,
GRN_degree,GRN_degree,,static,global_then_filter,150,IndependentAnyHit,47,14,0.2978723404255319,0.1756924348904506,1.6954192740926155
GRN_degree,GRN_degree,,static,global_then_filter,150,IndependentStrongHit,47,1,0.02127659574468085,0.0062009094667217855,3.4312056737588654
GRN_degree,GRN_degree,,static,global_then_filter,150,FrozenLiteratureHoldout,47,3,0.06382978723404255,0.0033071517155849523,19.300531914893615
GRN_degree,GRN_degree,,static,global_then_filter,150,CPTACRecurrence,47,11,0.23404255319148937,0.11988424968995452,1.9522377109317683
GRN_degree,GRN_degree,,static,global_then_filter,150,CPTACProteinSupport,47,1,0.02127659574468085,0.049607275733774284,0.4289007092198582
GRN_degree,GRN_degree,,static,global_then_filter,150,DepMapCCRCCDependency,47,2,0.0425531914893617,0.12939231087226127,0.32886955339541835
GRN_degree,GRN_degree,,static,global_then_filter,150,DepMapCCRCCSelective,47,0,0.0,0.009094667217858619,0.0
GRN_degree,GRN_degree,,static,global_then_filter,150,PostHocNonMutationAnyHit,47,4,0.0851063829787234,0.06200909466721786,1.3724822695035461
GRN_degree,GRN_degree,,static,global_then_filter,150,PostHocNonMutationStrongHit,47,0,0.0,0.0,
MLP,MLP,42.0,supervised,candidate_pool,50,IndependentAnyHit,50,16,0.32,0.1756924348904506,1.8213647058823528
MLP,MLP,42.0,supervised,candidate_pool,50,IndependentStrongHit,50,1,0.02,0.0062009094667217855,3.225333333333334
MLP,MLP,42.0,supervised,candidate_pool,50,FrozenLiteratureHoldout,50,4,0.08,0.0033071517155849523,24.19
MLP,MLP,42.0,supervised,candidate_pool,50,CPTACRecurrence,50,11,0.22,0.11988424968995452,1.8351034482758621
MLP,MLP,42.0,supervised,candidate_pool,50,CPTACProteinSupport,50,1,0.02,0.049607275733774284,0.40316666666666673
MLP,MLP,42.0,supervised,candidate_pool,50,DepMapCCRCCDependency,50,8,0.16,0.12939231087226127,1.2365495207667732
MLP,MLP,42.0,supervised,candidate_pool,50,DepMapCCRCCSelective,50,1,0.02,0.009094667217858619,2.199090909090909
MLP,MLP,42.0,supervised,candidate_pool,50,PostHocNonMutationAnyHit,50,6,0.12,0.06200909466721786,1.9352
MLP,MLP,42.0,supervised,candidate_pool,50,PostHocNonMutationStrongHit,50,0,0.0,0.0,
MLP,MLP,42.0,supervised,candidate_pool,100,IndependentAnyHit,100,38,0.38,0.1756924348904506,2.162870588235294
MLP,MLP,42.0,supervised,candidate_pool,100,IndependentStrongHit,100,4,0.04,0.0062009094667217855,6.450666666666668
MLP,MLP,42.0,supervised,candidate_pool,100,FrozenLiteratureHoldout,100,5,0.05,0.0033071517155849523,15.118750000000002
MLP,MLP,42.0,supervised,candidate_pool,100,CPTACRecurrence,100,30,0.3,0.11988424968995452,2.5024137931034485
MLP,MLP,42.0,supervised,candidate_pool,100,CPTACProteinSupport,100,6,0.06,0.049607275733774284,1.2095
MLP,MLP,42.0,supervised,candidate_pool,100,DepMapCCRCCDependency,100,11,0.11,0.12939231087226127,0.8501277955271564
MLP,MLP,42.0,supervised,candidate_pool,100,DepMapCCRCCSelective,100,1,0.01,0.009094667217858619,1.0995454545454546
MLP,MLP,42.0,supervised,candidate_pool,100,PostHocNonMutationAnyHit,100,12,0.12,0.06200909466721786,1.9352
MLP,MLP,42.0,supervised,candidate_pool,100,PostHocNonMutationStrongHit,100,0,0.0,0.0,
MLP,MLP,42.0,supervised,candidate_pool,150,IndependentAnyHit,150,56,0.37333333333333335,0.1756924348904506,2.1249254901960786
MLP,MLP,42.0,supervised,candidate_pool,150,IndependentStrongHit,150,5,0.03333333333333333,0.0062009094667217855,5.375555555555556
MLP,MLP,42.0,supervised,candidate_pool,150,FrozenLiteratureHoldout,150,5,0.03333333333333333,0.0033071517155849523,10.079166666666667
MLP,MLP,42.0,supervised,candidate_pool,150,CPTACRecurrence,150,47,0.31333333333333335,0.11988424968995452,2.613632183908046
MLP,MLP,42.0,supervised,candidate_pool,150,CPTACProteinSupport,150,8,0.05333333333333334,0.049607275733774284,1.0751111111111114
MLP,MLP,42.0,supervised,candidate_pool,150,DepMapCCRCCDependency,150,15,0.1,0.12939231087226127,0.7728434504792332
MLP,MLP,42.0,supervised,candidate_pool,150,DepMapCCRCCSelective,150,1,0.006666666666666667,0.009094667217858619,0.7330303030303031
MLP,MLP,42.0,supervised,candidate_pool,150,PostHocNonMutationAnyHit,150,14,0.09333333333333334,0.06200909466721786,1.5051555555555556
MLP,MLP,42.0,supervised,candidate_pool,150,PostHocNonMutationStrongHit,150,0,0.0,0.0,
MLP,MLP,42.0,supervised,global_then_filter,50,IndependentAnyHit,14,5,0.35714285714285715,0.1756924348904506,2.0327731092436974
MLP,MLP,42.0,supervised,global_then_filter,50,IndependentStrongHit,14,1,0.07142857142857142,0.0062009094667217855,11.519047619047619
MLP,MLP,42.0,supervised,global_then_filter,50,FrozenLiteratureHoldout,14,3,0.21428571428571427,0.0033071517155849523,64.79464285714286
MLP,MLP,42.0,supervised,global_then_filter,50,CPTACRecurrence,14,3,0.21428571428571427,0.11988424968995452,1.7874384236453202
MLP,MLP,42.0,supervised,global_then_filter,50,CPTACProteinSupport,14,0,0.0,0.049607275733774284,0.0
MLP,MLP,42.0,supervised,global_then_filter,50,DepMapCCRCCDependency,14,1,0.07142857142857142,0.12939231087226127,0.5520310360565951
MLP,MLP,42.0,supervised,global_then_filter,50,DepMapCCRCCSelective,14,0,0.0,0.009094667217858619,0.0
MLP,MLP,42.0,supervised,global_then_filter,50,PostHocNonMutationAnyHit,14,3,0.21428571428571427,0.06200909466721786,3.4557142857142855
MLP,MLP,42.0,supervised,global_then_filter,50,PostHocNonMutationStrongHit,14,0,0.0,0.0,
MLP,MLP,42.0,supervised,global_then_filter,100,IndependentAnyHit,35,10,0.2857142857142857,0.1756924348904506,1.626218487394958
MLP,MLP,42.0,supervised,global_then_filter,100,IndependentStrongHit,35,1,0.02857142857142857,0.0062009094667217855,4.607619047619048
MLP,MLP,42.0,supervised,global_then_filter,100,FrozenLiteratureHoldout,35,4,0.11428571428571428,0.0033071517155849523,34.55714285714286
MLP,MLP,42.0,supervised,global_then_filter,100,CPTACRecurrence,35,6,0.17142857142857143,0.11988424968995452,1.4299507389162562
MLP,MLP,42.0,supervised,global_then_filter,100,CPTACProteinSupport,35,0,0.0,0.049607275733774284,0.0
MLP,MLP,42.0,supervised,global_then_filter,100,DepMapCCRCCDependency,35,5,0.14285714285714285,0.12939231087226127,1.1040620721131902
MLP,MLP,42.0,supervised,global_then_filter,100,DepMapCCRCCSelective,35,1,0.02857142857142857,0.009094667217858619,3.1415584415584417
MLP,MLP,42.0,supervised,global_then_filter,100,PostHocNonMutationAnyHit,35,5,0.14285714285714285,0.06200909466721786,2.3038095238095235
MLP,MLP,42.0,supervised,global_then_filter,100,PostHocNonMutationStrongHit,35,0,0.0,0.0,
MLP,MLP,42.0,supervised,global_then_filter,150,IndependentAnyHit,61,20,0.32786885245901637,0.1756924348904506,1.8661523625843777
MLP,MLP,42.0,supervised,global_then_filter,150,IndependentStrongHit,61,2,0.03278688524590164,0.0062009094667217855,5.287431693989071
MLP,MLP,42.0,supervised,global_then_filter,150,FrozenLiteratureHoldout,61,4,0.06557377049180328,0.0033071517155849523,19.82786885245902
MLP,MLP,42.0,supervised,global_then_filter,150,CPTACRecurrence,61,15,0.2459016393442623,0.11988424968995452,2.0511588468061053
MLP,MLP,42.0,supervised,global_then_filter,150,CPTACProteinSupport,61,2,0.03278688524590164,0.049607275733774284,0.6609289617486339
MLP,MLP,42.0,supervised,global_then_filter,150,DepMapCCRCCDependency,61,9,0.14754098360655737,0.12939231087226127,1.1402608285759177
MLP,MLP,42.0,supervised,global_then_filter,150,DepMapCCRCCSelective,61,1,0.01639344262295082,0.009094667217858619,1.8025335320417288
MLP,MLP,42.0,supervised,global_then_filter,150,PostHocNonMutationAnyHit,61,7,0.11475409836065574,0.06200909466721786,1.850601092896175
MLP,MLP,42.0,supervised,global_then_filter,150,PostHocNonMutationStrongHit,61,0,0.0,0.0,
GCN,GCN,42.0,supervised,candidate_pool,50,IndependentAnyHit,50,27,0.54,0.1756924348904506,3.0735529411764704
GCN,GCN,42.0,supervised,candidate_pool,50,IndependentStrongHit,50,2,0.04,0.0062009094667217855,6.450666666666668
GCN,GCN,42.0,supervised,candidate_pool,50,FrozenLiteratureHoldout,50,1,0.02,0.0033071517155849523,6.0475
GCN,GCN,42.0,supervised,candidate_pool,50,CPTACRecurrence,50,24,0.48,0.11988424968995452,4.0038620689655176
GCN,GCN,42.0,supervised,candidate_pool,50,CPTACProteinSupport,50,4,0.08,0.049607275733774284,1.612666666666667
GCN,GCN,42.0,supervised,candidate_pool,50,DepMapCCRCCDependency,50,4,0.08,0.12939231087226127,0.6182747603833866
GCN,GCN,42.0,supervised,candidate_pool,50,DepMapCCRCCSelective,50,0,0.0,0.009094667217858619,0.0
GCN,GCN,42.0,supervised,candidate_pool,50,PostHocNonMutationAnyHit,50,5,0.1,0.06200909466721786,1.6126666666666667
GCN,GCN,42.0,supervised,candidate_pool,50,PostHocNonMutationStrongHit,50,0,0.0,0.0,
GCN,GCN,42.0,supervised,candidate_pool,100,IndependentAnyHit,100,46,0.46,0.1756924348904506,2.6182117647058822
GCN,GCN,42.0,supervised,candidate_pool,100,IndependentStrongHit,100,4,0.04,0.0062009094667217855,6.450666666666668
GCN,GCN,42.0,supervised,candidate_pool,100,FrozenLiteratureHoldout,100,2,0.02,0.0033071517155849523,6.0475
GCN,GCN,42.0,supervised,candidate_pool,100,CPTACRecurrence,100,42,0.42,0.11988424968995452,3.5033793103448274
GCN,GCN,42.0,supervised,candidate_pool,100,CPTACProteinSupport,100,6,0.06,0.049607275733774284,1.2095
GCN,GCN,42.0,supervised,candidate_pool,100,DepMapCCRCCDependency,100,10,0.1,0.12939231087226127,0.7728434504792332
GCN,GCN,42.0,supervised,candidate_pool,100,DepMapCCRCCSelective,100,0,0.0,0.009094667217858619,0.0
GCN,GCN,42.0,supervised,candidate_pool,100,PostHocNonMutationAnyHit,100,8,0.08,0.06200909466721786,1.2901333333333334
GCN,GCN,42.0,supervised,candidate_pool,100,PostHocNonMutationStrongHit,100,0,0.0,0.0,
GCN,GCN,42.0,supervised,candidate_pool,150,IndependentAnyHit,150,61,0.4066666666666667,0.1756924348904506,2.3146509803921567
GCN,GCN,42.0,supervised,candidate_pool,150,IndependentStrongHit,150,6,0.04,0.0062009094667217855,6.450666666666668
GCN,GCN,42.0,supervised,candidate_pool,150,FrozenLiteratureHoldout,150,3,0.02,0.0033071517155849523,6.0475
GCN,GCN,42.0,supervised,candidate_pool,150,CPTACRecurrence,150,54,0.36,0.11988424968995452,3.0028965517241377
GCN,GCN,42.0,supervised,candidate_pool,150,CPTACProteinSupport,150,10,0.06666666666666667,0.049607275733774284,1.343888888888889
GCN,GCN,42.0,supervised,candidate_pool,150,DepMapCCRCCDependency,150,17,0.11333333333333333,0.12939231087226127,0.8758892438764643
GCN,GCN,42.0,supervised,candidate_pool,150,DepMapCCRCCSelective,150,0,0.0,0.009094667217858619,0.0
GCN,GCN,42.0,supervised,candidate_pool,150,PostHocNonMutationAnyHit,150,13,0.08666666666666667,0.06200909466721786,1.3976444444444445
GCN,GCN,42.0,supervised,candidate_pool,150,PostHocNonMutationStrongHit,150,0,0.0,0.0,
GCN,GCN,42.0,supervised,global_then_filter,50,IndependentAnyHit,25,16,0.64,0.1756924348904506,3.6427294117647055
GCN,GCN,42.0,supervised,global_then_filter,50,IndependentStrongHit,25,1,0.04,0.0062009094667217855,6.450666666666668
GCN,GCN,42.0,supervised,global_then_filter,50,FrozenLiteratureHoldout,25,1,0.04,0.0033071517155849523,12.095
GCN,GCN,42.0,supervised,global_then_filter,50,CPTACRecurrence,25,15,0.6,0.11988424968995452,5.004827586206897
GCN,GCN,42.0,supervised,global_then_filter,50,CPTACProteinSupport,25,1,0.04,0.049607275733774284,0.8063333333333335
GCN,GCN,42.0,supervised,global_then_filter,50,DepMapCCRCCDependency,25,3,0.12,0.12939231087226127,0.9274121405750798
GCN,GCN,42.0,supervised,global_then_filter,50,DepMapCCRCCSelective,25,0,0.0,0.009094667217858619,0.0
GCN,GCN,42.0,supervised,global_then_filter,50,PostHocNonMutationAnyHit,25,2,0.08,0.06200909466721786,1.2901333333333334
GCN,GCN,42.0,supervised,global_then_filter,50,PostHocNonMutationStrongHit,25,0,0.0,0.0,
GCN,GCN,42.0,supervised,global_then_filter,100,IndependentAnyHit,65,33,0.5076923076923077,0.1756924348904506,2.88966515837104
GCN,GCN,42.0,supervised,global_then_filter,100,IndependentStrongHit,65,4,0.06153846153846154,0.0062009094667217855,9.924102564102565
