Profile,Preference,Seed,Rank,Gene,BanditRolloutScore,BanditRankScore
compromise,r0.50_d0.50,48,85,ATP2A1,0.0506676435470581,-85.0
compromise,r0.50_d0.50,48,86,ALK,0.049924612045288,-86.0
compromise,r0.50_d0.50,48,87,PEG3,0.0497056245803833,-87.0
compromise,r0.50_d0.50,48,88,JAK2,0.0492427349090576,-88.0
compromise,r0.50_d0.50,48,89,SYNJ2,0.0508971214294433,-89.0
compromise,r0.50_d0.50,48,90,PAK6,0.0506206750869751,-90.0
compromise,r0.50_d0.50,48,91,GBF1,0.0501060485839843,-91.0
compromise,r0.50_d0.50,48,92,ITPR2,0.0498570203781127,-92.0
compromise,r0.50_d0.50,48,93,HSPA8,0.0495868921279907,-93.0
compromise,r0.50_d0.50,48,94,RIF1,0.0498831272125244,-94.0
compromise,r0.50_d0.50,48,95,CDK5RAP2,0.0500057935714721,-95.0
compromise,r0.50_d0.50,48,96,CYFIP2,0.0503026247024536,-96.0
compromise,r0.50_d0.50,48,97,FBN2,0.0500686168670654,-97.0
compromise,r0.50_d0.50,48,98,TCF20,0.0501867532730102,-98.0
compromise,r0.50_d0.50,48,99,CHD4,0.0498501062393188,-99.0
compromise,r0.50_d0.50,48,100,CHD3,0.0496878623962402,-100.0
compromise,r0.50_d0.50,48,101,GRIN2B,0.0507322549819946,-101.0
compromise,r0.50_d0.50,48,102,CNOT1,0.0513340234756469,-102.0
compromise,r0.50_d0.50,48,103,TBC1D1,0.0511101484298706,-103.0
compromise,r0.50_d0.50,48,104,LAMA1,0.0507459640502929,-104.0
compromise,r0.50_d0.50,48,105,MAML1,0.0508065223693847,-105.0
compromise,r0.50_d0.50,48,106,RGS3,0.0507992506027221,-106.0
compromise,r0.50_d0.50,48,107,SF3B1,0.0505375862121582,-107.0
compromise,r0.50_d0.50,48,108,DYNC1H1,0.0503668785095214,-108.0
compromise,r0.50_d0.50,48,109,ATF7IP2,0.0504884719848632,-109.0
compromise,r0.50_d0.50,48,110,SPTAN1,0.0501644611358642,-110.0
compromise,r0.50_d0.50,48,111,RHEB,0.0507410764694213,-111.0
compromise,r0.50_d0.50,48,112,CDH2,0.0506720542907714,-112.0
compromise,r0.50_d0.50,48,113,COL5A3,0.0508413314819335,-113.0
compromise,r0.50_d0.50,48,114,NCOR1,0.0501167774200439,-114.0
compromise,r0.50_d0.50,48,115,PTPRJ,0.0515002012252807,-115.0
compromise,r0.50_d0.50,48,116,ARID1A,0.051456332206726,-116.0
compromise,r0.50_d0.50,48,117,RNF10,0.0511084794998168,-117.0
compromise,r0.50_d0.50,48,118,FBLN2,0.0508545637130737,-118.0
compromise,r0.50_d0.50,48,119,FLT1,0.0515449047088623,-119.0
compromise,r0.50_d0.50,48,120,MUC6,0.0521724224090576,-120.0
compromise,r0.50_d0.50,48,121,SCAF11,0.0521527528762817,-121.0
compromise,r0.50_d0.50,48,122,REM1,0.0519695281982421,-122.0
compromise,r0.50_d0.50,48,123,STK11IP,0.0517899990081787,-123.0
compromise,r0.50_d0.50,48,124,ZNFX1,0.051507830619812,-124.0
compromise,r0.50_d0.50,48,125,ZNF646,0.051514983177185,-125.0
compromise,r0.50_d0.50,48,126,SUPT5H,0.0512634515762329,-126.0
compromise,r0.50_d0.50,48,127,PRKDC,0.0511856079101562,-127.0
compromise,r0.50_d0.50,48,128,PPP2R2B,0.0553120374679565,-128.0
compromise,r0.50_d0.50,48,129,LARP1,0.0548809766769409,-129.0
compromise,r0.50_d0.50,48,130,TSC2,0.0550945997238159,-130.0
compromise,r0.50_d0.50,48,131,ZNF423,0.0562820434570312,-131.0
compromise,r0.50_d0.50,48,132,VAV2,0.0562896728515625,-132.0
compromise,r0.50_d0.50,48,133,CRIPAK,0.0565742254257202,-133.0
compromise,r0.50_d0.50,48,134,HIF3A,0.0561922788619995,-134.0
compromise,r0.50_d0.50,48,135,CLTCL1,0.0566012859344482,-135.0
compromise,r0.50_d0.50,48,136,ABCA1,0.0563671588897705,-136.0
compromise,r0.50_d0.50,48,137,ANKHD1,0.0558946132659912,-137.0
compromise,r0.50_d0.50,48,138,SELE,0.0551873445510864,-138.0
compromise,r0.50_d0.50,48,139,DOCK2,0.0552155971527099,-139.0
compromise,r0.50_d0.50,48,140,TERT,0.0550951957702636,-140.0
compromise,r0.50_d0.50,48,141,PROX1,0.0554213523864746,-141.0
compromise,r0.50_d0.50,48,142,TAF1,0.0552324056625366,-142.0
compromise,r0.50_d0.50,48,143,CDK12,0.05605149269104,-143.0
compromise,r0.50_d0.50,48,144,KIAA0930,0.0556681156158447,-144.0
compromise,r0.50_d0.50,48,145,MST1R,0.055518627166748,-145.0
compromise,r0.50_d0.50,48,146,OGT,0.0565378665924072,-146.0
compromise,r0.50_d0.50,48,147,DHX9,0.0562324523925781,-147.0
compromise,r0.50_d0.50,48,148,SLC27A6,0.0561590194702148,-148.0
compromise,r0.50_d0.50,48,149,CAD,0.0561234951019287,-149.0
compromise,r0.50_d0.50,48,150,NUAK2,0.0565464496612548,-150.0
