Profile,Preference,Seed,Rank,Gene,BanditRolloutScore,BanditRankScore
compromise,r0.50_d0.50,42,65,STAT1,0.0129601061344146,-65.0
compromise,r0.50_d0.50,42,66,THBS1,0.0131058990955352,-66.0
compromise,r0.50_d0.50,42,67,AKT1,0.0134462714195251,-67.0
compromise,r0.50_d0.50,42,68,SPTAN1,0.0127442181110382,-68.0
compromise,r0.50_d0.50,42,69,HDAC1,0.0118560194969177,-69.0
compromise,r0.50_d0.50,42,70,LRP1B,0.0108572840690612,-70.0
compromise,r0.50_d0.50,42,71,DYNC1H1,0.0097398459911346,-71.0
compromise,r0.50_d0.50,42,72,NFE2L2,0.008435845375061,-72.0
compromise,r0.50_d0.50,42,73,NOTCH1,0.0093520879745483,-73.0
compromise,r0.50_d0.50,42,74,PPP2R2B,0.0103311538696289,-74.0
compromise,r0.50_d0.50,42,75,RANBP2,0.0109893977642059,-75.0
compromise,r0.50_d0.50,42,76,FLG,0.0107776522636413,-76.0
compromise,r0.50_d0.50,42,77,NCOA3,0.0102364122867584,-77.0
compromise,r0.50_d0.50,42,78,PLEC,0.0100193619728088,-78.0
compromise,r0.50_d0.50,42,79,BCL6,0.0087178349494934,-79.0
compromise,r0.50_d0.50,42,80,WNK1,0.00918510556221,-80.0
compromise,r0.50_d0.50,42,81,FARP2,0.0082999169826507,-81.0
compromise,r0.50_d0.50,42,82,PDE4DIP,0.0086168944835662,-82.0
compromise,r0.50_d0.50,42,83,ATRX,0.0091572105884552,-83.0
compromise,r0.50_d0.50,42,84,TCF20,0.0086835622787475,-84.0
compromise,r0.50_d0.50,42,85,AKAP13,0.0088777840137481,-85.0
compromise,r0.50_d0.50,42,86,ZMYM2,0.0080892741680145,-86.0
compromise,r0.50_d0.50,42,87,YWHAG,0.0083193480968475,-87.0
compromise,r0.50_d0.50,42,88,ARHGAP5,0.0069164037704467,-88.0
compromise,r0.50_d0.50,42,89,PHF17,0.0072322189807891,-89.0
compromise,r0.50_d0.50,42,90,CDKN2A,0.0108803212642669,-90.0
compromise,r0.50_d0.50,42,91,NF1,0.0124676823616027,-91.0
compromise,r0.50_d0.50,42,92,BDP1,0.0128955245018005,-92.0
compromise,r0.50_d0.50,42,93,TAF1,0.012855440378189,-93.0
compromise,r0.50_d0.50,42,94,DAXX,0.0128520429134368,-94.0
compromise,r0.50_d0.50,42,95,HUWE1,0.0131719708442687,-95.0
compromise,r0.50_d0.50,42,96,NUAK2,0.0125241875648498,-96.0
compromise,r0.50_d0.50,42,97,HSP90AA1,0.0131590366363525,-97.0
compromise,r0.50_d0.50,42,98,KIF20B,0.0130594968795776,-98.0
compromise,r0.50_d0.50,42,99,IRS1,0.0131613910198211,-99.0
compromise,r0.50_d0.50,42,100,CCNB2,0.0122488141059875,-100.0
compromise,r0.50_d0.50,42,101,RALGPS2,0.0129335522651672,-101.0
compromise,r0.50_d0.50,42,102,PTPN13,0.0136972069740295,-102.0
compromise,r0.50_d0.50,42,103,MAP3K1,0.0131082534790039,-103.0
compromise,r0.50_d0.50,42,104,DNMT1,0.0133485198020935,-104.0
compromise,r0.50_d0.50,42,105,FN1,0.0133067965507507,-105.0
compromise,r0.50_d0.50,42,106,SREK1,0.0118748545646667,-106.0
compromise,r0.50_d0.50,42,107,SYNJ2,0.0128935575485229,-107.0
compromise,r0.50_d0.50,42,108,NCOR2,0.0129271745681762,-108.0
compromise,r0.50_d0.50,42,109,DOCK7,0.0113560557365417,-109.0
compromise,r0.50_d0.50,42,110,MYO3A,0.011035144329071,-110.0
compromise,r0.50_d0.50,42,111,MYCBP2,0.0109045505523681,-111.0
compromise,r0.50_d0.50,42,112,PRKCD,0.008725106716156,-112.0
compromise,r0.50_d0.50,42,113,NOS1,0.0080621838569641,-113.0
compromise,r0.50_d0.50,42,114,CUX1,0.0091457962989807,-114.0
compromise,r0.50_d0.50,42,115,FGFR1,0.0096620917320251,-115.0
compromise,r0.50_d0.50,42,116,DHX15,0.0100361108779907,-116.0
compromise,r0.50_d0.50,42,117,CHD4,0.0108756422996521,-117.0
compromise,r0.50_d0.50,42,118,NR2C1,0.0106914043426513,-118.0
compromise,r0.50_d0.50,42,119,PTPN5,0.0115056037902832,-119.0
compromise,r0.50_d0.50,42,120,FYN,0.0123555064201354,-120.0
compromise,r0.50_d0.50,42,121,MMP2,0.0108875036239624,-121.0
compromise,r0.50_d0.50,42,122,PCNA,0.0114815831184387,-122.0
compromise,r0.50_d0.50,42,123,COL1A2,0.0119086503982543,-123.0
compromise,r0.50_d0.50,42,124,PLG,0.0120536088943481,-124.0
compromise,r0.50_d0.50,42,125,INSR,0.0118038058280944,-125.0
compromise,r0.50_d0.50,42,126,ALK,0.0110204219818115,-126.0
compromise,r0.50_d0.50,42,127,SETDB1,0.0108406543731689,-127.0
compromise,r0.50_d0.50,42,128,PTPN6,0.0102400779724121,-128.0
compromise,r0.50_d0.50,42,129,BCAR1,0.009768784046173,-129.0
compromise,r0.50_d0.50,42,130,UBR5,0.009809136390686,-130.0
compromise,r0.50_d0.50,42,131,ZNF423,0.0093713998794555,-131.0
compromise,r0.50_d0.50,42,132,PML,0.0101029872894287,-132.0
compromise,r0.50_d0.50,42,133,RBAK,0.0096553564071655,-133.0
compromise,r0.50_d0.50,42,134,PTPN11,0.0103302001953125,-134.0
compromise,r0.50_d0.50,42,135,DOCK2,0.0093156099319458,-135.0
compromise,r0.50_d0.50,42,136,KIT,0.0092177391052246,-136.0
compromise,r0.50_d0.50,42,137,RELA,0.008780300617218,-137.0
compromise,r0.50_d0.50,42,138,KDR,0.0080708861351013,-138.0
compromise,r0.50_d0.50,42,139,FLT4,0.0080134868621826,-139.0
compromise,r0.50_d0.50,42,140,MCM7,0.0081314444541931,-140.0
compromise,r0.50_d0.50,42,141,POLR2A,0.0087142586708068,-141.0
compromise,r0.50_d0.50,42,142,HIF1A,0.0081022977828979,-142.0
compromise,r0.50_d0.50,42,143,ERBB2,0.0066558122634887,-143.0
compromise,r0.50_d0.50,42,144,FGD6,0.004327118396759,-144.0
compromise,r0.50_d0.50,42,145,ROS1,0.0045199394226074,-145.0
compromise,r0.50_d0.50,42,146,ZNF646,0.0038225650787353,-146.0
compromise,r0.50_d0.50,42,147,MAP3K5,0.0038873553276062,-147.0
compromise,r0.50_d0.50,42,148,ATF7IP2,0.0038457512855529,-148.0
compromise,r0.50_d0.50,42,149,ABL1,0.004912793636322,-149.0
compromise,r0.50_d0.50,42,150,LRP2,0.0038838386535644,-150.0
