Profile,Preference,Seed,Rank,Gene,BanditRolloutScore,BanditRankScore
discovery_heavy,r0.20_d0.80,45,1,VHL,1.0062342882156372,-1.0
discovery_heavy,r0.20_d0.80,45,2,GALNT11,0.8852663636207581,-2.0
discovery_heavy,r0.20_d0.80,45,3,PBRM1,0.533797562122345,-3.0
discovery_heavy,r0.20_d0.80,45,4,MUC4,0.651429295539856,-4.0
discovery_heavy,r0.20_d0.80,45,5,SETD2,0.4172663390636444,-5.0
discovery_heavy,r0.20_d0.80,45,6,BAP1,0.3394945561885834,-6.0
discovery_heavy,r0.20_d0.80,45,7,MTOR,0.3055155873298645,-7.0
discovery_heavy,r0.20_d0.80,45,8,EGFR,0.2913268506526947,-8.0
discovery_heavy,r0.20_d0.80,45,9,TP53,0.2688553929328918,-9.0
discovery_heavy,r0.20_d0.80,45,10,EP300,0.11231579631567,-10.0
discovery_heavy,r0.20_d0.80,45,11,BRCA1,0.056774515658617,-11.0
discovery_heavy,r0.20_d0.80,45,12,ATM,0.0493894405663013,-12.0
discovery_heavy,r0.20_d0.80,45,13,JAK2,0.0386356450617313,-13.0
discovery_heavy,r0.20_d0.80,45,14,PIK3CA,0.0378139838576316,-14.0
discovery_heavy,r0.20_d0.80,45,15,SPEN,0.0372996106743812,-15.0
discovery_heavy,r0.20_d0.80,45,16,SMARCA4,0.0354599244892597,-16.0
discovery_heavy,r0.20_d0.80,45,17,DST,0.0298424512147903,-17.0
discovery_heavy,r0.20_d0.80,45,18,PABPC1,0.0303969923406839,-18.0
discovery_heavy,r0.20_d0.80,45,19,NCOR1,0.0306293573230505,-19.0
discovery_heavy,r0.20_d0.80,45,20,MLL2,0.0322609432041645,-20.0
discovery_heavy,r0.20_d0.80,45,21,PTS,0.0266761183738708,-21.0
discovery_heavy,r0.20_d0.80,45,22,SOS1,0.0259295962750911,-22.0
discovery_heavy,r0.20_d0.80,45,23,PTEN,0.0163207557052373,-23.0
discovery_heavy,r0.20_d0.80,45,24,BRCA2,0.01805355027318,-24.0
discovery_heavy,r0.20_d0.80,45,25,BIRC6,0.0161646455526351,-25.0
discovery_heavy,r0.20_d0.80,45,26,LRP1,0.0194418113678693,-26.0
discovery_heavy,r0.20_d0.80,45,27,PHF17,0.0204283744096755,-27.0
discovery_heavy,r0.20_d0.80,45,28,NCOR2,0.019954951480031,-28.0
discovery_heavy,r0.20_d0.80,45,29,SVIL,0.0155122075229883,-29.0
discovery_heavy,r0.20_d0.80,45,30,KCNJ12,0.0153525546193122,-30.0
discovery_heavy,r0.20_d0.80,45,31,NRIP1,0.0134930964559316,-31.0
discovery_heavy,r0.20_d0.80,45,32,FNDC5,0.0125630777329206,-32.0
discovery_heavy,r0.20_d0.80,45,33,AKAP13,0.0130254030227661,-33.0
discovery_heavy,r0.20_d0.80,45,34,USH2A,0.0124104050919413,-34.0
discovery_heavy,r0.20_d0.80,45,35,KIF1B,0.013110302388668,-35.0
discovery_heavy,r0.20_d0.80,45,36,CHD3,0.0121024325489997,-36.0
discovery_heavy,r0.20_d0.80,45,37,PML,0.0120946774259209,-37.0
discovery_heavy,r0.20_d0.80,45,38,CREBBP,0.0170712936669588,-38.0
discovery_heavy,r0.20_d0.80,45,39,SVEP1,0.0138857727870345,-39.0
discovery_heavy,r0.20_d0.80,45,40,IRS1,0.0141041250899434,-40.0
discovery_heavy,r0.20_d0.80,45,41,STAT1,0.0145371705293655,-41.0
discovery_heavy,r0.20_d0.80,45,42,INSR,0.0146296210587024,-42.0
discovery_heavy,r0.20_d0.80,45,43,NCOA3,0.0151475435122847,-43.0
discovery_heavy,r0.20_d0.80,45,44,PCLO,0.0151685178279876,-44.0
discovery_heavy,r0.20_d0.80,45,45,HOXB3,0.0143749238923192,-45.0
discovery_heavy,r0.20_d0.80,45,46,TAF1,0.0146567206829786,-46.0
discovery_heavy,r0.20_d0.80,45,47,LRP2,0.014711070805788,-47.0
discovery_heavy,r0.20_d0.80,45,48,XPO1,0.0147519502788782,-48.0
discovery_heavy,r0.20_d0.80,45,49,APC,0.014232468791306,-49.0
discovery_heavy,r0.20_d0.80,45,50,MAP2K3,0.0144841019064188,-50.0
discovery_heavy,r0.20_d0.80,45,51,SALL1,0.0138991717249155,-51.0
discovery_heavy,r0.20_d0.80,45,52,LRP1B,0.0134937651455402,-52.0
discovery_heavy,r0.20_d0.80,45,53,KIT,0.0135410660877823,-53.0
discovery_heavy,r0.20_d0.80,45,54,PDGFRA,0.0132387820631265,-54.0
discovery_heavy,r0.20_d0.80,45,55,PRKDC,0.0126327034085989,-55.0
discovery_heavy,r0.20_d0.80,45,56,GRIN2B,0.0213806312531232,-56.0
discovery_heavy,r0.20_d0.80,45,57,HSPA8,0.0211821682751178,-57.0
discovery_heavy,r0.20_d0.80,45,58,RARA,0.0207149926573038,-58.0
discovery_heavy,r0.20_d0.80,45,59,RYR1,0.0200556460767984,-59.0
discovery_heavy,r0.20_d0.80,45,60,HSP90AA1,0.0203869007527828,-60.0
discovery_heavy,r0.20_d0.80,45,61,RANBP2,0.0202180687338113,-61.0
discovery_heavy,r0.20_d0.80,45,62,WASL,0.0200255047529935,-62.0
discovery_heavy,r0.20_d0.80,45,63,SPTA1,0.0195443741977214,-63.0
discovery_heavy,r0.20_d0.80,45,64,SPTAN1,0.0199108198285102,-64.0
discovery_heavy,r0.20_d0.80,45,65,CLTC,0.0201494880020618,-65.0
discovery_heavy,r0.20_d0.80,45,66,NOTCH1,0.0198293514549732,-66.0
discovery_heavy,r0.20_d0.80,45,67,PLAGL1,0.0200973451137542,-67.0
discovery_heavy,r0.20_d0.80,45,68,RASA1,0.0202577002346515,-68.0
discovery_heavy,r0.20_d0.80,45,69,DNMT1,0.0209128092974424,-69.0
discovery_heavy,r0.20_d0.80,45,70,FN1,0.0206864196807146,-70.0
discovery_heavy,r0.20_d0.80,45,71,KIF1A,0.021274983882904,-71.0
discovery_heavy,r0.20_d0.80,45,72,FLG,0.0209626387804746,-72.0
discovery_heavy,r0.20_d0.80,45,73,NCOA6,0.0206135977059602,-73.0
discovery_heavy,r0.20_d0.80,45,74,PTPN13,0.021201878786087,-74.0
discovery_heavy,r0.20_d0.80,45,75,ERBB4,0.021186213940382,-75.0
discovery_heavy,r0.20_d0.80,45,76,KDR,0.020508088171482,-76.0
discovery_heavy,r0.20_d0.80,45,77,FBN2,0.021074378862977,-77.0
discovery_heavy,r0.20_d0.80,45,78,PTK2B,0.0209558382630348,-78.0
discovery_heavy,r0.20_d0.80,45,79,DAXX,0.0225184094160795,-79.0
discovery_heavy,r0.20_d0.80,45,80,ZFPM2,0.0229807496070861,-80.0
discovery_heavy,r0.20_d0.80,45,81,ZNF197,0.0223434623330831,-81.0
discovery_heavy,r0.20_d0.80,45,82,VAV1,0.0234617441892623,-82.0
discovery_heavy,r0.20_d0.80,45,83,THBS1,0.0249674078077077,-83.0
discovery_heavy,r0.20_d0.80,45,84,BLM,0.0246508251875638,-84.0
discovery_heavy,r0.20_d0.80,45,85,NCOA1,0.0241264440119266,-85.0
discovery_heavy,r0.20_d0.80,45,86,CSF1R,0.0238670893013477,-86.0
discovery_heavy,r0.20_d0.80,45,87,TSC2,0.0239076633006334,-87.0
discovery_heavy,r0.20_d0.80,45,88,SRC,0.0247625969350337,-88.0
discovery_heavy,r0.20_d0.80,45,89,PDE4DIP,0.020825320854783,-89.0
discovery_heavy,r0.20_d0.80,45,90,PLEC,0.0193100869655609,-90.0
discovery_heavy,r0.20_d0.80,45,91,ATRX,0.0206182487308979,-91.0
discovery_heavy,r0.20_d0.80,45,92,RYR2,0.0214923024177551,-92.0
discovery_heavy,r0.20_d0.80,45,93,BCAR1,0.0225739832967519,-93.0
discovery_heavy,r0.20_d0.80,45,94,DYNC1H1,0.0214932207018136,-94.0
discovery_heavy,r0.20_d0.80,45,95,PLCG1,0.0232025794684886,-95.0
discovery_heavy,r0.20_d0.80,45,96,SHC1,0.024238096550107,-96.0
discovery_heavy,r0.20_d0.80,45,97,ABL1,0.0230721700936555,-97.0
discovery_heavy,r0.20_d0.80,45,98,PIK3R1,0.0238590836524963,-98.0
discovery_heavy,r0.20_d0.80,45,99,JUN,0.0227571912109851,-99.0
discovery_heavy,r0.20_d0.80,45,100,HUWE1,0.0214498154819011,-100.0
discovery_heavy,r0.20_d0.80,45,101,SMAD2,0.0215367022901773,-101.0
discovery_heavy,r0.20_d0.80,45,102,SETDB1,0.0222767349332571,-102.0
discovery_heavy,r0.20_d0.80,45,103,AKAP9,0.0228840485215187,-103.0
discovery_heavy,r0.20_d0.80,45,104,GRB2,0.0230093393474817,-104.0
discovery_heavy,r0.20_d0.80,45,105,ZNFX1,0.0246049650013446,-105.0
discovery_heavy,r0.20_d0.80,45,106,CBL,0.0239319577813148,-106.0
discovery_heavy,r0.20_d0.80,45,107,BAZ2B,0.0241724718362092,-107.0
discovery_heavy,r0.20_d0.80,45,108,PRKCD,0.023774579167366,-108.0
discovery_heavy,r0.20_d0.80,45,109,JAK1,0.0237747300416231,-109.0
discovery_heavy,r0.20_d0.80,45,110,PRKCZ,0.0243042353540658,-110.0
discovery_heavy,r0.20_d0.80,45,111,BCL6,0.0239250548183918,-111.0
discovery_heavy,r0.20_d0.80,45,112,HDAC1,0.0233756471425294,-112.0
discovery_heavy,r0.20_d0.80,45,113,MAP3K5,0.0242286082357168,-113.0
discovery_heavy,r0.20_d0.80,45,114,ESR1,0.0237842742353677,-114.0
discovery_heavy,r0.20_d0.80,45,115,ZMYM2,0.0263420939445495,-115.0
discovery_heavy,r0.20_d0.80,45,116,COL1A2,0.025920545682311,-116.0
discovery_heavy,r0.20_d0.80,45,117,PTPN6,0.0256696753203868,-117.0
discovery_heavy,r0.20_d0.80,45,118,NFE2L2,0.0263973362743854,-118.0
discovery_heavy,r0.20_d0.80,45,119,NOS1,0.0257136821746826,-119.0
discovery_heavy,r0.20_d0.80,45,120,MYO3A,0.0254290122538805,-120.0
discovery_heavy,r0.20_d0.80,45,121,C3,0.0249232407659292,-121.0
discovery_heavy,r0.20_d0.80,45,122,PTPRC,0.0250685214996337,-122.0
discovery_heavy,r0.20_d0.80,45,123,AKT1,0.024792056530714,-123.0
discovery_heavy,r0.20_d0.80,45,124,CDK5RAP2,0.0255755297839641,-124.0
discovery_heavy,r0.20_d0.80,45,125,FGFR1,0.0253103375434875,-125.0
discovery_heavy,r0.20_d0.80,45,126,STAT3,0.0251930486410856,-126.0
discovery_heavy,r0.20_d0.80,45,127,NF1,0.0254305489361286,-127.0
discovery_heavy,r0.20_d0.80,45,128,BDP1,0.0249831080436706,-128.0
discovery_heavy,r0.20_d0.80,45,129,ABCA1,0.0249488111585378,-129.0
discovery_heavy,r0.20_d0.80,45,130,CAD,0.0250510573387146,-130.0
discovery_heavy,r0.20_d0.80,45,131,MED13,0.0249074343591928,-131.0
discovery_heavy,r0.20_d0.80,45,132,JMJD1C,0.0247689262032508,-132.0
discovery_heavy,r0.20_d0.80,45,133,HERC2,0.0246696472167968,-133.0
