Profile,Preference,Seed,Rank,Gene,BanditRolloutScore,BanditRankScore
recovery_heavy,r0.80_d0.20,45,62,C3,0.0081534627825021,-62.0
recovery_heavy,r0.80_d0.20,45,63,THBS1,0.0096541885286569,-63.0
recovery_heavy,r0.80_d0.20,45,64,ZFPM2,0.0104483840987086,-64.0
recovery_heavy,r0.80_d0.20,45,65,ATRX,0.0090075489133596,-65.0
recovery_heavy,r0.80_d0.20,45,66,FLT1,0.0085201086476445,-66.0
recovery_heavy,r0.80_d0.20,45,67,LAMA1,0.0092219831421971,-67.0
recovery_heavy,r0.80_d0.20,45,68,AKAP9,0.0078332182019948,-68.0
recovery_heavy,r0.80_d0.20,45,69,ZNFX1,0.0053807320073246,-69.0
recovery_heavy,r0.80_d0.20,45,70,NOTCH1,0.003843605518341,-70.0
recovery_heavy,r0.80_d0.20,45,71,BAZ2B,0.0052667618729174,-71.0
recovery_heavy,r0.80_d0.20,45,72,MUC6,0.0038072287570685,-72.0
recovery_heavy,r0.80_d0.20,45,73,TSC2,0.0087051512673497,-73.0
recovery_heavy,r0.80_d0.20,45,74,COL4A5,0.0069743278436362,-74.0
recovery_heavy,r0.80_d0.20,45,75,MST1R,0.00526624917984,-75.0
recovery_heavy,r0.80_d0.20,45,76,AKAP13,0.00782669801265,-76.0
recovery_heavy,r0.80_d0.20,45,77,CDK5RAP2,0.0079537155106663,-77.0
recovery_heavy,r0.80_d0.20,45,78,MYO3A,0.0076315524056553,-78.0
recovery_heavy,r0.80_d0.20,45,79,ARHGAP5,0.0048548821359872,-79.0
recovery_heavy,r0.80_d0.20,45,80,UBR1,0.003606665180996,-80.0
recovery_heavy,r0.80_d0.20,45,81,FLT4,0.0019338130950927,-81.0
recovery_heavy,r0.80_d0.20,45,82,SALL1,0.0022406461648643,-82.0
recovery_heavy,r0.80_d0.20,45,83,MED13,0.001004648162052,-83.0
recovery_heavy,r0.80_d0.20,45,84,COL2A1,-0.0015651464927941,-84.0
recovery_heavy,r0.80_d0.20,45,85,HUWE1,-0.0017837882041931,-85.0
recovery_heavy,r0.80_d0.20,45,86,TEC,-0.0021832943893969,-86.0
recovery_heavy,r0.80_d0.20,45,87,RIF1,-0.0024078846909105,-87.0
recovery_heavy,r0.80_d0.20,45,88,NF1,-0.002558100502938,-88.0
recovery_heavy,r0.80_d0.20,45,89,MAGEC1,-0.0061423303559422,-89.0
recovery_heavy,r0.80_d0.20,45,90,TP53BP1,-0.0027602196205407,-90.0
recovery_heavy,r0.80_d0.20,45,91,HERC2,-0.0052599553018808,-91.0
recovery_heavy,r0.80_d0.20,45,92,TOP2A,-0.0055183651857078,-92.0
recovery_heavy,r0.80_d0.20,45,93,VAV2,-0.0033962011802941,-93.0
recovery_heavy,r0.80_d0.20,45,94,ANK2,-0.0019906999077647,-94.0
recovery_heavy,r0.80_d0.20,45,95,UBR5,-0.0053118225187063,-95.0
recovery_heavy,r0.80_d0.20,45,96,SUPT5H,-0.0080401180312037,-96.0
recovery_heavy,r0.80_d0.20,45,97,RYR3,-0.0083057396113872,-97.0
recovery_heavy,r0.80_d0.20,45,98,ACAN,-0.0081303361803293,-98.0
recovery_heavy,r0.80_d0.20,45,99,ITPR2,-0.0091444738209247,-99.0
recovery_heavy,r0.80_d0.20,45,100,COL5A3,-0.0111569166183471,-100.0
recovery_heavy,r0.80_d0.20,45,101,GRM5,-0.0128382686525583,-101.0
recovery_heavy,r0.80_d0.20,45,102,GRIN2A,-0.0110869882628321,-102.0
recovery_heavy,r0.80_d0.20,45,103,SREBF2,-0.0098722465336322,-103.0
recovery_heavy,r0.80_d0.20,45,104,HLA-DRB1,-0.0073397164233028,-104.0
recovery_heavy,r0.80_d0.20,45,105,ARID1A,-0.0093701835721731,-105.0
recovery_heavy,r0.80_d0.20,45,106,HSPG2,-0.0100101707503199,-106.0
recovery_heavy,r0.80_d0.20,45,107,PTPRZ1,-0.010328865610063,-107.0
recovery_heavy,r0.80_d0.20,45,108,FBLN2,-0.0116753103211522,-108.0
recovery_heavy,r0.80_d0.20,45,109,PKHD1,-0.0114773269742727,-109.0
recovery_heavy,r0.80_d0.20,45,110,CDH2,-0.0106277707964181,-110.0
recovery_heavy,r0.80_d0.20,45,111,RRAD,-0.0110726114362478,-111.0
recovery_heavy,r0.80_d0.20,45,112,CACNA1C,-0.0100039727985858,-112.0
recovery_heavy,r0.80_d0.20,45,113,CUL9,-0.0108120199292898,-113.0
recovery_heavy,r0.80_d0.20,45,114,COL4A3,-0.0112815387547016,-114.0
recovery_heavy,r0.80_d0.20,45,115,CYFIP2,-0.0105181224644184,-115.0
recovery_heavy,r0.80_d0.20,45,116,PCNT,-0.0107230665162205,-116.0
recovery_heavy,r0.80_d0.20,45,117,BRWD1,-0.0119516141712665,-117.0
recovery_heavy,r0.80_d0.20,45,118,MDC1,-0.010133814997971,-118.0
recovery_heavy,r0.80_d0.20,45,119,KIF20B,-0.0058154826983809,-119.0
recovery_heavy,r0.80_d0.20,45,120,CNOT1,-0.0085790399461984,-120.0
recovery_heavy,r0.80_d0.20,45,121,GOLGA3,-0.0087562557309865,-121.0
recovery_heavy,r0.80_d0.20,45,122,PDZD2,-0.0101758241653442,-122.0
recovery_heavy,r0.80_d0.20,45,123,SYNJ1,-0.0090746395289897,-123.0
recovery_heavy,r0.80_d0.20,45,124,PTPRJ,-0.0094675542786717,-124.0
recovery_heavy,r0.80_d0.20,45,125,RGS3,-0.0093220714479684,-125.0
recovery_heavy,r0.80_d0.20,45,126,FBN1,-0.0092251785099506,-126.0
recovery_heavy,r0.80_d0.20,45,127,PROX1,-0.0096379276365041,-127.0
recovery_heavy,r0.80_d0.20,45,128,CACNA1S,-0.0098219392821192,-128.0
recovery_heavy,r0.80_d0.20,45,129,TERT,-0.010329246520996,-129.0
recovery_heavy,r0.80_d0.20,45,130,PEG3,-0.0102534778416156,-130.0
recovery_heavy,r0.80_d0.20,45,131,SF3B1,-0.0111472606658935,-131.0
recovery_heavy,r0.80_d0.20,45,132,PTCH1,-0.0119172101840376,-132.0
recovery_heavy,r0.80_d0.20,45,133,HDAC6,-0.0104994773864746,-133.0
recovery_heavy,r0.80_d0.20,45,134,ALK,-0.0121444221585989,-134.0
recovery_heavy,r0.80_d0.20,45,135,CUX1,-0.0126728052273392,-135.0
recovery_heavy,r0.80_d0.20,45,136,ATP2A1,-0.0131792547181248,-136.0
recovery_heavy,r0.80_d0.20,45,137,TLN1,-0.0146957887336611,-137.0
recovery_heavy,r0.80_d0.20,45,138,SCAF11,-0.0139428609982132,-138.0
recovery_heavy,r0.80_d0.20,45,139,BDP1,-0.0140110496431589,-139.0
recovery_heavy,r0.80_d0.20,45,140,CHD4,-0.0151443490758538,-140.0
recovery_heavy,r0.80_d0.20,45,141,UBN1,-0.0158230308443307,-141.0
recovery_heavy,r0.80_d0.20,45,142,BRD7,-0.0145453931763768,-142.0
recovery_heavy,r0.80_d0.20,45,143,KIF1A,-0.0169636253267526,-143.0
recovery_heavy,r0.80_d0.20,45,144,MAML1,-0.0166872981935739,-144.0
recovery_heavy,r0.80_d0.20,45,145,TUB,-0.0168796554207801,-145.0
recovery_heavy,r0.80_d0.20,45,146,MACF1,-0.0133292684331536,-146.0
recovery_heavy,r0.80_d0.20,45,147,DYNC1H1,-0.014473533257842,-147.0
recovery_heavy,r0.80_d0.20,45,148,NR2C1,-0.0141241550445556,-148.0
recovery_heavy,r0.80_d0.20,45,149,ZBTB38,-0.0138867860659956,-149.0
recovery_heavy,r0.80_d0.20,45,150,GRIA1,-0.0118517400696873,-150.0
