Profile,Preference,Seed,Rank,Gene,BanditRolloutScore,BanditRankScore
discovery_heavy,r0.20_d0.80,42,140,UBE2I,0.034802533686161,-140.0
discovery_heavy,r0.20_d0.80,42,141,NR3C1,0.0355153530836105,-141.0
discovery_heavy,r0.20_d0.80,42,142,LIMA1,0.0345833301544189,-142.0
discovery_heavy,r0.20_d0.80,42,143,MOK,0.0354788340628147,-143.0
discovery_heavy,r0.20_d0.80,42,144,EML3,0.0366918593645095,-144.0
discovery_heavy,r0.20_d0.80,42,145,RAI14,0.0366123430430889,-145.0
discovery_heavy,r0.20_d0.80,42,146,DUSP5,0.0362303033471107,-146.0
discovery_heavy,r0.20_d0.80,42,147,SMAD4,0.0374535806477069,-147.0
discovery_heavy,r0.20_d0.80,42,148,PCDH1,0.0372508987784385,-148.0
discovery_heavy,r0.20_d0.80,42,149,TAF1,0.0379860661923885,-149.0
discovery_heavy,r0.20_d0.80,42,150,YY1AP1,0.0379843227565288,-150.0
