Profile,Preference,Seed,Rank,Gene,BanditRolloutScore,BanditRankScore
recovery_heavy,r0.80_d0.20,42,77,HIF3A,0.019788647070527,-77.0
recovery_heavy,r0.80_d0.20,42,78,BDP1,0.0178657062351703,-78.0
recovery_heavy,r0.80_d0.20,42,79,PAK6,0.0178512576967477,-79.0
recovery_heavy,r0.80_d0.20,42,80,COL4A5,0.018028188496828,-80.0
recovery_heavy,r0.80_d0.20,42,81,WNK1,0.0174819007515907,-81.0
recovery_heavy,r0.80_d0.20,42,82,KIF20B,0.0167263746261596,-82.0
recovery_heavy,r0.80_d0.20,42,83,MUC6,0.0168654918670654,-83.0
recovery_heavy,r0.80_d0.20,42,84,JAK2,0.0178549773991107,-84.0
recovery_heavy,r0.80_d0.20,42,85,CHD4,0.0182162281125783,-85.0
recovery_heavy,r0.80_d0.20,42,86,EPAS1,0.0181818231940269,-86.0
recovery_heavy,r0.80_d0.20,42,87,ALK,0.0161919128149747,-87.0
recovery_heavy,r0.80_d0.20,42,88,EPPK1,0.0153864864259958,-88.0
recovery_heavy,r0.80_d0.20,42,89,TAF1,0.0141038661822676,-89.0
recovery_heavy,r0.80_d0.20,42,90,LAMA1,0.0146254785358905,-90.0
recovery_heavy,r0.80_d0.20,42,91,BAZ2B,0.0132492063567042,-91.0
recovery_heavy,r0.80_d0.20,42,92,ABCA1,0.0132290367037057,-92.0
recovery_heavy,r0.80_d0.20,42,93,CUX1,0.0129788881167769,-93.0
recovery_heavy,r0.80_d0.20,42,94,NR4A2,0.0135014783591032,-94.0
recovery_heavy,r0.80_d0.20,42,95,FSIP2,0.010198307223618,-95.0
recovery_heavy,r0.80_d0.20,42,96,PTPRZ1,0.0137979267165064,-96.0
recovery_heavy,r0.80_d0.20,42,97,NCOA3,0.0134242298081517,-97.0
recovery_heavy,r0.80_d0.20,42,98,AKAP9,0.0136588579043746,-98.0
recovery_heavy,r0.80_d0.20,42,99,CDK5RAP2,0.0126025918871164,-99.0
recovery_heavy,r0.80_d0.20,42,100,COL2A1,0.0128999706357717,-100.0
recovery_heavy,r0.80_d0.20,42,101,RRAD,0.0135306362062692,-101.0
recovery_heavy,r0.80_d0.20,42,102,ERBB2,0.0150750167667865,-102.0
recovery_heavy,r0.80_d0.20,42,103,CCNB2,0.0120586641132831,-103.0
