Profile,Preference,Seed,Rank,Gene,BanditRolloutScore,BanditRankScore
discovery_heavy,r0.20_d0.80,48,77,BIRC6,0.0402544029057025,-77.0
discovery_heavy,r0.20_d0.80,48,78,SOX9,0.0400752052664756,-78.0
discovery_heavy,r0.20_d0.80,48,79,THRAP3,0.0396258383989334,-79.0
discovery_heavy,r0.20_d0.80,48,80,DOCK7,0.0391278751194477,-80.0
discovery_heavy,r0.20_d0.80,48,81,LILRB4,0.0387656241655349,-81.0
discovery_heavy,r0.20_d0.80,48,82,NCOA4,0.0385581031441688,-82.0
discovery_heavy,r0.20_d0.80,48,83,RBAK,0.0383569747209548,-83.0
discovery_heavy,r0.20_d0.80,48,84,KSR2,0.0380150340497493,-84.0
discovery_heavy,r0.20_d0.80,48,85,GCM1,0.0378055088222026,-85.0
discovery_heavy,r0.20_d0.80,48,86,STAT1,0.0377055630087852,-86.0
discovery_heavy,r0.20_d0.80,48,87,IRS1,0.0386945232748985,-87.0
discovery_heavy,r0.20_d0.80,48,88,ALK,0.0394520312547683,-88.0
discovery_heavy,r0.20_d0.80,48,89,AR,0.0391282550990581,-89.0
discovery_heavy,r0.20_d0.80,48,90,CD33,0.0415869727730751,-90.0
discovery_heavy,r0.20_d0.80,48,91,FLT4,0.041478969156742,-91.0
discovery_heavy,r0.20_d0.80,48,92,SMAD2,0.0414302349090576,-92.0
discovery_heavy,r0.20_d0.80,48,93,ARHGAP5,0.0437748916447162,-93.0
discovery_heavy,r0.20_d0.80,48,94,NKRF,0.043450690805912,-94.0
discovery_heavy,r0.20_d0.80,48,95,AFAP1L2,0.043252132833004,-95.0
discovery_heavy,r0.20_d0.80,48,96,ZMYM2,0.0428675189614295,-96.0
discovery_heavy,r0.20_d0.80,48,97,RNF10,0.0428402908146381,-97.0
discovery_heavy,r0.20_d0.80,48,98,RARA,0.0425116568803787,-98.0
discovery_heavy,r0.20_d0.80,48,99,SMYD2,0.0435103923082351,-99.0
