Profile,Preference,Seed,Rank,Gene,BanditRolloutScore,BanditRankScore
recovery_heavy,r0.80_d0.20,48,1,VHL,3.826587438583374,-1.0
recovery_heavy,r0.80_d0.20,48,2,PBRM1,2.4609832763671875,-2.0
recovery_heavy,r0.80_d0.20,48,3,MUC4,1.5535216331481934,-3.0
recovery_heavy,r0.80_d0.20,48,4,SETD2,1.506737232208252,-4.0
recovery_heavy,r0.80_d0.20,48,5,BAP1,1.4032065868377686,-5.0
recovery_heavy,r0.80_d0.20,48,6,MTOR,1.3664002418518066,-6.0
recovery_heavy,r0.80_d0.20,48,7,TP53,1.055161714553833,-7.0
recovery_heavy,r0.80_d0.20,48,8,ATM,0.8063410520553589,-8.0
recovery_heavy,r0.80_d0.20,48,9,SMARCA4,0.6539586782455444,-9.0
recovery_heavy,r0.80_d0.20,48,10,SVIL,0.4067778587341308,-10.0
recovery_heavy,r0.80_d0.20,48,11,PIK3CA,0.3483318090438843,-11.0
recovery_heavy,r0.80_d0.20,48,12,SPEN,0.2689538598060608,-12.0
recovery_heavy,r0.80_d0.20,48,13,PABPC1,0.1984750032424926,-13.0
recovery_heavy,r0.80_d0.20,48,14,XPO1,0.1797236204147339,-14.0
recovery_heavy,r0.80_d0.20,48,15,SOS1,0.1408924162387848,-15.0
recovery_heavy,r0.80_d0.20,48,16,GALNT11,0.1666429340839386,-16.0
recovery_heavy,r0.80_d0.20,48,17,CHD3,0.1193949952721595,-17.0
recovery_heavy,r0.80_d0.20,48,18,EP300,0.0940928235650062,-18.0
recovery_heavy,r0.80_d0.20,48,19,DST,0.1441837847232818,-19.0
recovery_heavy,r0.80_d0.20,48,20,MLL2,0.1139260306954383,-20.0
recovery_heavy,r0.80_d0.20,48,21,BRCA2,0.1043015122413635,-21.0
recovery_heavy,r0.80_d0.20,48,22,KCNJ12,0.0995381698012352,-22.0
recovery_heavy,r0.80_d0.20,48,23,CREBBP,0.0960713699460029,-23.0
recovery_heavy,r0.80_d0.20,48,24,EGFR,0.1104361563920974,-24.0
recovery_heavy,r0.80_d0.20,48,25,PCLO,0.1109157130122184,-25.0
recovery_heavy,r0.80_d0.20,48,26,PTEN,0.1025683879852294,-26.0
recovery_heavy,r0.80_d0.20,48,27,USH2A,0.0971729084849357,-27.0
recovery_heavy,r0.80_d0.20,48,28,MAP2K3,0.090079978108406,-28.0
recovery_heavy,r0.80_d0.20,48,29,PDE4DIP,0.0880236402153968,-29.0
recovery_heavy,r0.80_d0.20,48,30,BRCA1,0.0822389870882034,-30.0
recovery_heavy,r0.80_d0.20,48,31,BIRC6,0.0994936525821685,-31.0
recovery_heavy,r0.80_d0.20,48,32,SPTA1,0.0988837480545044,-32.0
recovery_heavy,r0.80_d0.20,48,33,LRP2,0.0986344143748283,-33.0
recovery_heavy,r0.80_d0.20,48,34,RANBP2,0.0981021672487258,-34.0
recovery_heavy,r0.80_d0.20,48,35,LRP1B,0.0951837077736854,-35.0
recovery_heavy,r0.80_d0.20,48,36,BLM,0.0914171934127807,-36.0
recovery_heavy,r0.80_d0.20,48,37,RYR1,0.0922490581870079,-37.0
recovery_heavy,r0.80_d0.20,48,38,NR4A3,0.0906466022133827,-38.0
recovery_heavy,r0.80_d0.20,48,39,WASL,0.0893763303756713,-39.0
recovery_heavy,r0.80_d0.20,48,40,KIF1B,0.0881908684968948,-40.0
recovery_heavy,r0.80_d0.20,48,41,ERBB4,0.0871844068169593,-41.0
recovery_heavy,r0.80_d0.20,48,42,NFE2L2,0.0838143825531005,-42.0
recovery_heavy,r0.80_d0.20,48,43,DNMT1,0.0835813730955123,-43.0
recovery_heavy,r0.80_d0.20,48,44,SVEP1,0.0838584452867508,-44.0
recovery_heavy,r0.80_d0.20,48,45,PDGFRA,0.083398699760437,-45.0
recovery_heavy,r0.80_d0.20,48,46,PTPN13,0.0834939256310463,-46.0
recovery_heavy,r0.80_d0.20,48,47,APC,0.0835764855146408,-47.0
recovery_heavy,r0.80_d0.20,48,48,ZMYM2,0.0836763381958007,-48.0
recovery_heavy,r0.80_d0.20,48,49,PLEC,0.0836302042007446,-49.0
recovery_heavy,r0.80_d0.20,48,50,COL1A2,0.0830060914158821,-50.0
recovery_heavy,r0.80_d0.20,48,51,MYO3A,0.0828793570399284,-51.0
recovery_heavy,r0.80_d0.20,48,52,ATRX,0.0814904421567916,-52.0
recovery_heavy,r0.80_d0.20,48,53,NR4A2,0.0803075358271598,-53.0
recovery_heavy,r0.80_d0.20,48,54,ZFPM2,0.0812577754259109,-54.0
recovery_heavy,r0.80_d0.20,48,55,NF1,0.0809289440512657,-55.0
recovery_heavy,r0.80_d0.20,48,56,UBR1,0.080571748316288,-56.0
recovery_heavy,r0.80_d0.20,48,57,HIF3A,0.0802676230669021,-57.0
recovery_heavy,r0.80_d0.20,48,58,LRP1,0.080546997487545,-58.0
recovery_heavy,r0.80_d0.20,48,59,NOS1,0.0803180187940597,-59.0
recovery_heavy,r0.80_d0.20,48,60,FBN2,0.0791420042514801,-60.0
recovery_heavy,r0.80_d0.20,48,61,FLG,0.0787930488586425,-61.0
recovery_heavy,r0.80_d0.20,48,62,NRIP1,0.0786991640925407,-62.0
recovery_heavy,r0.80_d0.20,48,63,PRKDC,0.0792487114667892,-63.0
recovery_heavy,r0.80_d0.20,48,64,ARHGAP5,0.0866355448961258,-64.0
recovery_heavy,r0.80_d0.20,48,65,THBS1,0.0862049087882042,-65.0
recovery_heavy,r0.80_d0.20,48,66,COL4A5,0.0861795917153358,-66.0
recovery_heavy,r0.80_d0.20,48,67,HUWE1,0.0854357257485389,-67.0
recovery_heavy,r0.80_d0.20,48,68,LAMA1,0.0851278305053711,-68.0
recovery_heavy,r0.80_d0.20,48,69,CLTC,0.0852406993508338,-69.0
recovery_heavy,r0.80_d0.20,48,70,BRWD1,0.0857323184609413,-70.0
recovery_heavy,r0.80_d0.20,48,71,BAZ2B,0.0845829471945762,-71.0
recovery_heavy,r0.80_d0.20,48,72,RYR2,0.0845060348510742,-72.0
recovery_heavy,r0.80_d0.20,48,73,BCL6,0.0847386792302131,-73.0
recovery_heavy,r0.80_d0.20,48,74,UBR5,0.0850581228733062,-74.0
recovery_heavy,r0.80_d0.20,48,75,SALL1,0.0849969461560249,-75.0
recovery_heavy,r0.80_d0.20,48,76,KIF20B,0.0846454128623008,-76.0
recovery_heavy,r0.80_d0.20,48,77,FLT4,0.0843694731593132,-77.0
recovery_heavy,r0.80_d0.20,48,78,PTPRZ1,0.0846289172768592,-78.0
recovery_heavy,r0.80_d0.20,48,79,CSF1R,0.0847450792789459,-79.0
recovery_heavy,r0.80_d0.20,48,80,ABCA1,0.0841789320111274,-80.0
recovery_heavy,r0.80_d0.20,48,81,ITPR2,0.0830002799630165,-81.0
recovery_heavy,r0.80_d0.20,48,82,GOLGA3,0.0821777805685997,-82.0
recovery_heavy,r0.80_d0.20,48,83,CDK5RAP2,0.0817222595214843,-83.0
recovery_heavy,r0.80_d0.20,48,84,RIF1,0.0821792632341384,-84.0
recovery_heavy,r0.80_d0.20,48,85,COL5A3,0.0823285579681396,-85.0
recovery_heavy,r0.80_d0.20,48,86,MUC6,0.0812632143497467,-86.0
recovery_heavy,r0.80_d0.20,48,87,ARID1A,0.0809179320931434,-87.0
recovery_heavy,r0.80_d0.20,48,88,CYFIP2,0.0805672705173492,-88.0
recovery_heavy,r0.80_d0.20,48,89,AKAP13,0.0797631740570068,-89.0
recovery_heavy,r0.80_d0.20,48,90,CNOT1,0.0807426422834396,-90.0
recovery_heavy,r0.80_d0.20,48,91,SUPT5H,0.0808083042502403,-91.0
recovery_heavy,r0.80_d0.20,48,92,ZNFX1,0.0807639136910438,-92.0
recovery_heavy,r0.80_d0.20,48,93,CDH2,0.080862283706665,-93.0
recovery_heavy,r0.80_d0.20,48,94,ATP2A1,0.0811110064387321,-94.0
recovery_heavy,r0.80_d0.20,48,95,FBN1,0.0804192572832107,-95.0
recovery_heavy,r0.80_d0.20,48,96,FBLN2,0.0799363628029823,-96.0
recovery_heavy,r0.80_d0.20,48,97,PEG3,0.0805114805698394,-97.0
recovery_heavy,r0.80_d0.20,48,98,SCAF11,0.0798381865024566,-98.0
recovery_heavy,r0.80_d0.20,48,99,SF3B1,0.0796044319868087,-99.0
recovery_heavy,r0.80_d0.20,48,100,SPTAN1,0.0792233049869537,-100.0
recovery_heavy,r0.80_d0.20,48,101,ADCY8,0.0801548510789871,-101.0
